timestamp,portfolio_pnl,pebbles_pnl,polyunit_pnl,portfolio_drawdown
2690200,438920.0,49057.0,389863.0,2960.5
2690300,438827.0,49057.0,389770.0,3053.5
2690400,438702.0,49057.0,389645.0,3178.5
2690500,439206.0,49057.0,390149.0,2674.5
2690600,439085.5,49056.0,390029.5,2795.0
2690700,439422.0,49137.5,390284.5,2458.5
2690800,439227.0,49138.5,390088.5,2653.5
2690900,439586.5,49138.5,390448.0,2294.0
2691000,439447.0,49138.5,390308.5,2433.5
2691100,439239.5,49138.0,390101.5,2641.0
2691200,438822.0,49138.5,389683.5,3058.5
2691300,438681.0,49137.5,389543.5,3199.5
2691400,438786.0,49138.5,389647.5,3094.5
2691500,438733.5,49137.5,389596.0,3147.0
2691600,438512.0,49139.0,389373.0,3368.5
2691700,438778.5,49138.0,389640.5,3102.0
2691800,439113.0,49138.0,389975.0,2767.5
2691900,439325.5,49138.0,390187.5,2555.0
2692000,439424.5,49138.0,390286.5,2456.0
2692100,439684.0,49138.5,390545.5,2196.5
2692200,440032.0,49137.5,390894.5,1848.5
2692300,440124.5,49138.0,390986.5,1756.0
2692400,440288.0,49243.5,391044.5,1592.5
2692500,440795.0,49246.0,391549.0,1085.5
2692600,440710.0,49248.5,391461.5,1170.5
2692700,440620.5,49246.0,391374.5,1260.0
2692800,440214.5,49251.0,390963.5,1666.0
2692900,440648.5,49248.5,391400.0,1232.0
2693000,440727.0,49246.0,391481.0,1153.5
2693100,440489.5,49246.0,391243.5,1391.0
2693200,440366.0,49248.5,391117.5,1514.5
2693300,440341.0,49246.0,391095.0,1539.5
2693400,440570.5,49246.0,391324.5,1310.0
2693500,440521.0,49246.0,391275.0,1359.5
2693600,441019.0,49246.0,391773.0,861.5
2693700,441320.0,49246.0,392074.0,560.5
2693800,441291.5,49243.5,392048.0,589.0
2693900,442462.0,49168.5,393293.5,0.0
2694000,442800.5,49243.5,393557.0,0.0
2694100,443012.5,49243.5,393769.0,0.0
2694200,442905.5,49246.0,393659.5,107.0
2694300,442484.5,49243.5,393241.0,528.0
2694400,442201.5,49251.0,392950.5,811.0
2694500,442449.0,49243.5,393205.5,563.5
2694600,442480.0,49243.5,393236.5,532.5
2694700,441933.5,49386.0,392547.5,1079.0
2694800,441912.0,49381.0,392531.0,1100.5
2694900,442093.5,49386.0,392707.5,919.0
2695000,441046.5,49381.0,391665.5,1966.0
2695100,441764.0,49386.0,392378.0,1248.5
2695200,441726.5,49386.0,392340.5,1286.0
2695300,440762.5,49386.0,391376.5,2250.0
2695400,440731.0,49386.0,391345.0,2281.5
2695500,440489.0,49391.0,391098.0,2523.5
2695600,440278.5,49391.0,390887.5,2734.0
2695700,439950.5,49381.0,390569.5,3062.0
2695800,439882.5,49386.0,390496.5,3130.0
2695900,439844.0,49386.0,390458.0,3168.5
2696000,439945.5,49386.0,390559.5,3067.0
2696100,439007.5,49381.0,389626.5,4005.0
2696200,439300.5,49381.0,389919.5,3712.0
2696300,439016.0,49386.0,389630.0,3996.5
2696400,438563.0,49381.0,389182.0,4449.5
2696500,438460.5,49381.0,389079.5,4552.0
2696600,438182.0,49386.0,388796.0,4830.5
2696700,438137.0,49386.0,388751.0,4875.5
2696800,438614.0,49386.0,389228.0,4398.5
2696900,438247.5,49391.0,388856.5,4765.0
2697000,438607.0,49381.0,389226.0,4405.5
2697100,438703.0,49391.0,389312.0,4309.5
2697200,438999.5,49386.0,389613.5,4013.0
2697300,438734.0,49386.0,389348.0,4278.5
2697400,438888.5,49381.0,389507.5,4124.0
2697500,438588.5,49386.0,389202.5,4424.0
2697600,438981.0,49386.0,389595.0,4031.5
2697700,438841.0,49381.0,389460.0,4171.5
2697800,438597.0,49381.0,389216.0,4415.5
2697900,438517.0,49396.0,389121.0,4495.5
2698000,438603.0,49391.0,389212.0,4409.5
2698100,438815.0,49391.0,389424.0,4197.5
2698200,438267.0,49386.0,388881.0,4745.5
2698300,438521.5,49391.0,389130.5,4491.0
2698400,438673.0,49391.0,389282.0,4339.5
2698500,437946.5,49386.0,388560.5,5066.0
2698600,437908.0,49381.0,388527.0,5104.5
2698700,437742.0,49386.0,388356.0,5270.5
2698800,437344.5,49381.0,387963.5,5668.0
2698900,437187.5,49396.0,387791.5,5825.0
2699000,436741.0,49391.0,387350.0,6271.5
2699100,436657.5,49376.0,387281.5,6355.0
2699200,436765.0,49386.0,387379.0,6247.5
2699300,436745.5,49386.0,387359.5,6267.0
2699400,436559.5,49391.0,387168.5,6453.0
2699500,436429.0,49381.0,387048.0,6583.5
2699600,436373.5,49386.0,386987.5,6639.0
2699700,436950.0,49391.0,387559.0,6062.5
2699800,437058.0,49446.0,387612.0,5954.5
2699900,437136.0,49442.0,387694.0,5876.5
2700000,437694.5,49442.0,388252.5,5318.0
2700100,438010.5,49450.0,388560.5,5002.0
2700200,438016.5,49442.0,388574.5,4996.0
2700300,437674.0,49442.0,388232.0,5338.5
2700400,437634.5,49446.0,388188.5,5378.0
2700500,437366.0,49446.0,387920.0,5646.5
2700600,438120.0,49450.0,388670.0,4892.5
2700700,438539.0,49446.0,389093.0,4473.5
2700800,438390.0,49438.0,388952.0,4622.5
2700900,438458.0,49442.0,389016.0,4554.5
2701000,438595.0,49446.0,389149.0,4417.5
2701100,438865.5,49442.0,389423.5,4147.0
2701200,438933.5,49442.0,389491.5,4079.0
2701300,438786.5,49446.0,389340.5,4226.0
2701400,438608.5,49446.0,389162.5,4404.0
2701500,438554.0,49450.0,389104.0,4458.5
2701600,438496.5,49442.0,389054.5,4516.0
2701700,438275.0,49454.0,388821.0,4737.5
2701800,438411.0,49438.0,388973.0,4601.5
2701900,438022.0,49446.0,388576.0,4990.5
2702000,438294.5,49438.0,388856.5,4718.0
2702100,438335.5,49442.0,388893.5,4677.0
2702200,438536.5,49446.0,389090.5,4476.0
2702300,438628.5,49442.0,389186.5,4384.0
2702400,439073.0,49442.0,389631.0,3939.5
2702500,439415.5,49442.0,389973.5,3597.0
2702600,439639.0,49442.0,390197.0,3373.5
2702700,439644.0,49438.0,390206.0,3368.5
2702800,439546.5,49446.0,390100.5,3466.0
2702900,439284.0,49446.0,389838.0,3728.5
2703000,439577.5,49442.0,390135.5,3435.0
2703100,439450.0,49434.0,390016.0,3562.5
2703200,439541.5,49442.0,390099.5,3471.0
2703300,439819.0,49438.0,390381.0,3193.5
2703400,439786.5,49442.0,390344.5,3226.0
2703500,439576.5,49318.0,390258.5,3436.0
2703600,439447.5,49438.0,390009.5,3565.0
2703700,439557.5,49442.0,390115.5,3455.0
2703800,439769.0,49438.0,390331.0,3243.5
2703900,439824.0,49446.0,390378.0,3188.5
2704000,439910.5,49442.0,390468.5,3102.0
2704100,439840.5,49442.0,390398.5,3172.0
2704200,439687.5,49586.0,390101.5,3325.0
2704300,439290.5,49438.0,389852.5,3722.0
2704400,439422.0,49438.0,389984.0,3590.5
2704500,439299.0,49438.0,389861.0,3713.5
2704600,439359.0,49496.0,389863.0,3653.5
2704700,439241.5,49631.0,389610.5,3771.0
2704800,439181.5,49631.0,389550.5,3831.0
2704900,438876.5,49631.5,389245.0,4136.0
2705000,438759.5,49631.5,389128.0,4253.0
2705100,438909.5,49630.5,389279.0,4103.0
2705200,438885.5,49631.5,389254.0,4127.0
2705300,438738.5,49631.0,389107.5,4274.0
2705400,438598.0,49630.5,388967.5,4414.5
2705500,438820.5,49631.0,389189.5,4192.0
2705600,438676.5,49631.0,389045.5,4336.0
2705700,438625.0,49631.5,388993.5,4387.5
2705800,439163.0,49715.0,389448.0,3849.5
2705900,439108.0,49715.0,389393.0,3904.5
2706000,439155.5,49715.0,389440.5,3857.0
2706100,439200.5,49715.0,389485.5,3812.0
2706200,439214.0,49714.0,389500.0,3798.5
2706300,439053.0,49715.0,389338.0,3959.5
2706400,439171.5,49715.0,389456.5,3841.0
2706500,438983.5,49713.0,389270.5,4029.0
2706600,438911.0,49716.0,389195.0,4101.5
2706700,438982.0,49715.0,389267.0,4030.5
2706800,439039.5,49715.0,389324.5,3973.0
2706900,439161.5,49715.0,389446.5,3851.0
2707000,439122.0,49717.0,389405.0,3890.5
2707100,438748.5,49714.0,389034.5,4264.0
2707200,438735.5,49715.0,389020.5,4277.0
2707300,438634.5,49715.0,388919.5,4378.0
2707400,438673.0,49716.0,388957.0,4339.5
2707500,438611.0,49716.0,388895.0,4401.5
2707600,438480.5,49714.0,388766.5,4532.0
2707700,438516.0,49716.0,388800.0,4496.5
2707800,438379.5,49715.0,388664.5,4633.0
2707900,438275.5,49714.0,388561.5,4737.0
2708000,437930.0,49715.0,388215.0,5082.5
2708100,438237.5,49716.0,388521.5,4775.0
2708200,438274.5,49745.0,388529.5,4738.0
2708300,437964.5,49715.0,388249.5,5048.0
2708400,438180.0,49714.0,388466.0,4832.5
2708500,438071.5,49716.0,388355.5,4941.0
2708600,438209.0,49715.0,388494.0,4803.5
2708700,438625.0,49715.0,388910.0,4387.5
2708800,438410.0,49714.0,388696.0,4602.5
2708900,438455.5,49714.0,388741.5,4557.0
2709000,438205.5,49715.0,388490.5,4807.0
2709100,438317.0,49715.0,388602.0,4695.5
2709200,438185.5,49716.0,388469.5,4827.0
2709300,437928.0,49714.0,388214.0,5084.5
2709400,437933.0,49716.0,388217.0,5079.5
2709500,438261.5,49715.0,388546.5,4751.0
2709600,438414.0,49716.0,388698.0,4598.5
2709700,438379.0,49716.0,388663.0,4633.5
2709800,438395.0,49715.0,388680.0,4617.5
2709900,438428.5,49715.0,388713.5,4584.0
2710000,438360.0,49714.0,388646.0,4652.5
2710100,438459.0,49823.0,388636.0,4553.5
2710200,438441.5,49877.0,388564.5,4571.0
2710300,438144.0,49877.0,388267.0,4868.5
2710400,438101.0,49877.0,388224.0,4911.5
2710500,438088.5,49875.0,388213.5,4924.0
2710600,437993.5,49877.0,388116.5,5019.0
2710700,438017.5,49875.0,388142.5,4995.0
2710800,438196.0,49875.0,388321.0,4816.5
2710900,438351.5,49877.0,388474.5,4661.0
2711000,438389.0,49881.0,388508.0,4623.5
2711100,438175.5,49879.0,388296.5,4837.0
2711200,438365.5,49877.0,388488.5,4647.0
2711300,438762.0,49875.0,388887.0,4250.5
2711400,438844.0,49879.0,388965.0,4168.5
2711500,438887.0,49933.0,388954.0,4125.5
2711600,438775.5,49936.0,388839.5,4237.0
2711700,438605.0,49936.0,388669.0,4407.5
2711800,438463.0,49933.0,388530.0,4549.5
2711900,438906.0,49933.0,388973.0,4106.5
2712000,438779.0,49933.0,388846.0,4233.5
2712100,439227.0,49933.0,389294.0,3785.5
2712200,439517.5,49933.0,389584.5,3495.0
2712300,439544.5,49933.0,389611.5,3468.0
2712400,439611.5,49936.0,389675.5,3401.0
2712500,439674.5,49936.0,389738.5,3338.0
2712600,439762.5,49936.0,389826.5,3250.0
2712700,439560.0,49930.0,389630.0,3452.5
2712800,439379.5,49933.0,389446.5,3633.0
2712900,439559.5,49989.0,389570.5,3453.0
2713000,439548.5,49989.0,389559.5,3464.0
2713100,439195.5,49987.0,389208.5,3817.0
2713200,439984.5,49989.0,389995.5,3028.0
2713300,439826.0,49991.0,389835.0,3186.5
2713400,439838.5,49989.0,389849.5,3174.0
2713500,439890.5,49991.0,389899.5,3122.0
2713600,439888.0,49985.0,389903.0,3124.5
2713700,440153.5,49989.0,390164.5,2859.0
2713800,439939.5,49989.0,389950.5,3073.0
2713900,439566.0,49991.0,389575.0,3446.5
2714000,439297.0,49991.0,389306.0,3715.5
2714100,439076.5,49987.0,389089.5,3936.0
2714200,438895.0,49987.0,388908.0,4117.5
2714300,439116.0,49991.0,389125.0,3896.5
2714400,439876.0,49989.0,389887.0,3136.5
2714500,440011.5,49989.0,390022.5,3001.0
2714600,439748.5,49989.0,389759.5,3264.0
2714700,439251.0,49991.0,389260.0,3761.5
2714800,439634.0,49989.0,389645.0,3378.5
2714900,440006.5,49991.0,390015.5,3006.0
2715000,440646.0,49987.0,390659.0,2366.5
2715100,440682.5,49989.0,390693.5,2330.0
2715200,440668.5,49989.0,390679.5,2344.0
2715300,441095.5,49993.0,391102.5,1917.0
2715400,441869.5,49991.0,391878.5,1143.0
2715500,442213.0,49989.0,392224.0,799.5
2715600,441641.5,49987.0,391654.5,1371.0
2715700,441047.0,49987.0,391060.0,1965.5
2715800,441165.5,49989.0,391176.5,1847.0
2715900,440398.5,49989.0,390409.5,2614.0
2716000,440288.0,49989.0,390299.0,2724.5
2716100,440325.0,49991.0,390334.0,2687.5
2716200,440569.5,49987.0,390582.5,2443.0
2716300,440490.0,49985.0,390505.0,2522.5
2716400,440233.0,49991.0,390242.0,2779.5
2716500,440387.0,49991.0,390396.0,2625.5
2716600,440654.0,49989.0,390665.0,2358.5
2716700,440768.0,49987.0,390781.0,2244.5
2716800,441503.0,49989.0,391514.0,1509.5
2716900,441867.0,49987.0,391880.0,1145.5
2717000,442468.5,49991.0,392477.5,544.0
2717100,442802.5,49991.0,392811.5,210.0
2717200,442990.0,49933.0,393057.0,22.5
2717300,443048.0,49987.0,393061.0,0.0
2717400,443347.0,49989.0,393358.0,0.0
2717500,443319.0,49989.0,393330.0,28.0
2717600,443015.5,49987.0,393028.5,331.5
2717700,443219.0,49987.0,393232.0,128.0
2717800,442663.5,49991.0,392672.5,683.5
2717900,442587.0,49987.0,392600.0,760.0
2718000,441852.0,49991.0,391861.0,1495.0
2718100,441874.5,49993.0,391881.5,1472.5
2718200,441550.5,49987.0,391563.5,1796.5
2718300,441662.0,49989.0,391673.0,1685.0
2718400,441372.5,49989.0,391383.5,1974.5
2718500,441567.5,49989.0,391578.5,1779.5
2718600,441207.0,49989.0,391218.0,2140.0
2718700,441311.0,49991.0,391320.0,2036.0
2718800,441224.5,49989.0,391235.5,2122.5
2718900,441356.0,49987.0,391369.0,1991.0
2719000,441232.0,49989.0,391243.0,2115.0
2719100,440782.0,49991.0,390791.0,2565.0
2719200,441045.5,49991.0,391054.5,2301.5
2719300,440450.0,49991.0,390459.0,2897.0
2719400,439923.5,49991.0,389932.5,3423.5
2719500,440058.5,49985.0,390073.5,3288.5
2719600,439894.0,49987.0,389907.0,3453.0
2719700,439812.5,49993.0,389819.5,3534.5
2719800,439383.0,49991.0,389392.0,3964.0
2719900,439725.0,50070.0,389655.0,3622.0
2720000,439561.5,50066.5,389495.0,3785.5
2720100,439317.5,50070.0,389247.5,4029.5
2720200,439584.0,50066.5,389517.5,3763.0
2720300,439423.0,50063.0,389360.0,3924.0
2720400,439520.5,50077.0,389443.5,3826.5
2720500,440280.5,50070.0,390210.5,3066.5
2720600,440487.0,50077.0,390410.0,2860.0
2720700,440316.5,50070.0,390246.5,3030.5
2720800,440021.5,50073.5,389948.0,3325.5
2720900,439981.0,50210.0,389771.0,3366.0
2721000,439703.5,50210.0,389493.5,3643.5
2721100,439630.5,50210.0,389420.5,3716.5
2721200,439667.0,50210.0,389457.0,3680.0
2721300,439627.5,50210.0,389417.5,3719.5
2721400,439829.5,50210.0,389619.5,3517.5
2721500,439815.5,50209.0,389606.5,3531.5
2721600,439713.5,50180.0,389533.5,3633.5
2721700,439645.0,50209.0,389436.0,3702.0
2721800,439622.0,50210.0,389412.0,3725.0
2721900,439753.0,50210.0,389543.0,3594.0
2722000,439958.0,50210.0,389748.0,3389.0
2722100,440109.0,50210.0,389899.0,3238.0
2722200,440365.5,50209.0,390156.5,2981.5
2722300,440362.5,50210.0,390152.5,2984.5
2722400,440190.0,50211.0,389979.0,3157.0
2722500,440370.0,50210.0,390160.0,2977.0
2722600,439993.5,50209.0,389784.5,3353.5
2722700,440000.5,50210.0,389790.5,3346.5
2722800,439949.0,50210.0,389739.0,3398.0
2722900,440165.0,50208.0,389957.0,3182.0
2723000,440004.5,50209.0,389795.5,3342.5
2723100,439807.0,50210.0,389597.0,3540.0
2723200,439755.0,50210.0,389545.0,3592.0
2723300,439636.5,50209.0,389427.5,3710.5
2723400,439640.5,50212.0,389428.5,3706.5
2723500,439792.5,50209.0,389583.5,3554.5
2723600,439817.5,50209.0,389608.5,3529.5
2723700,440199.0,50210.0,389989.0,3148.0
2723800,440687.0,50210.0,390477.0,2660.0
2723900,440650.0,50210.0,390440.0,2697.0
2724000,440516.0,50211.0,390305.0,2831.0
2724100,440345.5,50211.0,390134.5,3001.5
2724200,440548.5,50210.0,390338.5,2798.5
2724300,440535.0,50210.0,390325.0,2812.0
2724400,440513.5,50210.0,390303.5,2833.5
2724500,440163.0,50209.0,389954.0,3184.0
2724600,440429.0,50212.0,390217.0,2918.0
2724700,440080.0,50210.0,389870.0,3267.0
2724800,439981.0,50209.0,389772.0,3366.0
2724900,439989.5,50210.0,389779.5,3357.5
2725000,439776.0,50209.0,389567.0,3571.0
2725100,440119.0,50210.0,389909.0,3228.0
2725200,439875.0,50210.0,389665.0,3472.0
2725300,440547.0,50211.0,390336.0,2800.0
2725400,440529.0,50208.0,390321.0,2818.0
2725500,440593.5,50211.0,390382.5,2753.5
2725600,440565.0,50212.0,390353.0,2782.0
2725700,440555.5,50211.0,390344.5,2791.5
2725800,440241.5,50209.0,390032.5,3105.5
2725900,440584.5,50212.0,390372.5,2762.5
2726000,440440.0,50210.0,390230.0,2907.0
2726100,440569.0,50209.0,390360.0,2778.0
2726200,440394.5,50209.0,390185.5,2952.5
2726300,440464.0,50209.0,390255.0,2883.0
2726400,440364.5,50246.0,390118.5,2982.5
2726500,440371.0,50211.0,390160.0,2976.0
2726600,440438.0,50322.0,390116.0,2909.0
2726700,440559.5,50324.0,390235.5,2787.5
2726800,440714.5,50321.0,390393.5,2632.5
2726900,441115.0,50322.0,390793.0,2232.0
2727000,441349.5,50323.0,391026.5,1997.5
2727100,441231.0,50322.0,390909.0,2116.0
2727200,440993.5,50321.0,390672.5,2353.5
2727300,440980.0,50321.0,390659.0,2367.0
2727400,440975.0,50322.0,390653.0,2372.0
2727500,440988.5,50322.0,390666.5,2358.5
2727600,440771.5,50288.0,390483.5,2575.5
2727700,440790.0,50323.0,390467.0,2557.0
2727800,440740.0,50322.0,390418.0,2607.0
2727900,440732.5,50321.0,390411.5,2614.5
2728000,440653.5,50322.0,390331.5,2693.5
2728100,440974.5,50322.0,390652.5,2372.5
2728200,440777.0,50323.0,390454.0,2570.0
2728300,440761.0,50322.0,390439.0,2586.0
2728400,440729.0,50322.0,390407.0,2618.0
2728500,440778.5,50321.0,390457.5,2568.5
2728600,440805.0,50321.0,390484.0,2542.0
2728700,440893.0,50322.0,390571.0,2454.0
2728800,440835.0,50322.0,390513.0,2512.0
2728900,440744.0,50322.0,390422.0,2603.0
2729000,440673.5,50324.0,390349.5,2673.5
2729100,440708.0,50322.0,390386.0,2639.0
2729200,440761.0,50322.0,390439.0,2586.0
2729300,440652.0,50321.0,390331.0,2695.0
2729400,440624.5,50321.0,390303.5,2722.5
2729500,440433.5,50324.0,390109.5,2913.5
2729600,440623.5,50322.0,390301.5,2723.5
2729700,440558.5,50321.0,390237.5,2788.5
2729800,440696.5,50323.0,390373.5,2650.5
2729900,440708.0,50322.0,390386.0,2639.0
2730000,440675.0,50323.0,390352.0,2672.0
2730100,440522.5,50323.0,390199.5,2824.5
2730200,440488.0,50323.0,390165.0,2859.0
2730300,440602.5,50324.0,390278.5,2744.5
2730400,440618.0,50322.0,390296.0,2729.0
2730500,440960.5,50324.0,390636.5,2386.5
2730600,441041.0,50321.0,390720.0,2306.0
2730700,441042.5,50321.0,390721.5,2304.5
2730800,441005.0,50324.0,390681.0,2342.0
2730900,440464.5,50323.0,390141.5,2882.5
2731000,440462.5,50322.0,390140.5,2884.5
2731100,440215.0,50322.0,389893.0,3132.0
2731200,440378.0,50323.0,390055.0,2969.0
2731300,440768.5,50322.0,390446.5,2578.5
2731400,440747.5,50321.0,390426.5,2599.5
2731500,440852.0,50321.0,390531.0,2495.0
2731600,440855.0,50323.0,390532.0,2492.0
2731700,440955.0,50322.0,390633.0,2392.0
2731800,440875.5,50286.0,390589.5,2471.5
2731900,440840.0,50322.0,390518.0,2507.0
2732000,440888.0,50320.0,390568.0,2459.0
2732100,440995.5,50322.0,390673.5,2351.5
2732200,441155.5,50322.0,390833.5,2191.5
2732300,441097.5,50324.0,390773.5,2249.5
2732400,441171.0,50322.0,390849.0,2176.0
2732500,441086.0,50321.0,390765.0,2261.0
2732600,441316.0,50321.0,390995.0,2031.0
2732700,441335.5,50321.0,391014.5,2011.5
2732800,441135.0,50323.0,390812.0,2212.0
2732900,441216.5,50321.0,390895.5,2130.5
2733000,441272.0,50323.0,390949.0,2075.0
2733100,440998.0,50323.0,390675.0,2349.0
2733200,441124.5,50322.0,390802.5,2222.5
2733300,441167.0,50321.0,390846.0,2180.0
2733400,441312.5,50323.0,390989.5,2034.5
2733500,441260.0,50322.0,390938.0,2087.0
2733600,441300.5,50322.0,390978.5,2046.5
2733700,441120.0,50320.0,390800.0,2227.0
2733800,441150.5,50321.0,390829.5,2196.5
2733900,441129.5,50322.0,390807.5,2217.5
2734000,440996.0,50321.0,390675.0,2351.0
2734100,441103.0,50321.0,390782.0,2244.0
2734200,441168.0,50321.0,390847.0,2179.0
2734300,440902.5,50323.0,390579.5,2444.5
2734400,440990.5,50323.0,390667.5,2356.5
2734500,440639.0,50320.0,390319.0,2708.0
2734600,440646.5,50321.0,390325.5,2700.5
2734700,440751.5,50322.0,390429.5,2595.5
2734800,440630.5,50322.0,390308.5,2716.5
2734900,440592.0,50322.0,390270.0,2755.0
2735000,440514.5,50320.0,390194.5,2832.5
2735100,440259.0,50322.0,389937.0,3088.0
2735200,440460.0,50322.0,390138.0,2887.0
2735300,440462.0,50322.0,390140.0,2885.0
2735400,440241.5,50323.0,389918.5,3105.5
2735500,441323.5,50322.0,391001.5,2023.5
2735600,441114.5,50322.0,390792.5,2232.5
2735700,441706.5,50322.0,391384.5,1640.5
2735800,441174.0,50322.0,390852.0,2173.0
2735900,440958.5,50323.0,390635.5,2388.5
2736000,441203.5,50323.0,390880.5,2143.5
2736100,441317.5,50321.0,390996.5,2029.5
2736200,441237.5,50321.0,390916.5,2109.5
2736300,441818.5,50321.0,391497.5,1528.5
2736400,441546.5,50322.0,391224.5,1800.5
2736500,441196.5,50321.0,390875.5,2150.5
2736600,441210.5,50320.0,390890.5,2136.5
2736700,441724.0,50322.0,391402.0,1623.0
2736800,442080.0,50323.0,391757.0,1267.0
2736900,442553.0,50322.0,392231.0,794.0
2737000,442244.5,50322.0,391922.5,1102.5
2737100,441817.0,50324.0,391493.0,1530.0
2737200,441656.0,50321.0,391335.0,1691.0
2737300,441898.0,50321.0,391577.0,1449.0
2737400,441729.5,50321.0,391408.5,1617.5
2737500,441733.0,50322.0,391411.0,1614.0
2737600,442083.0,50321.0,391762.0,1264.0
2737700,442133.5,50321.0,391812.5,1213.5
2737800,441780.0,50322.0,391458.0,1567.0
2737900,441460.0,50322.0,391138.0,1887.0
2738000,441144.5,50322.0,390822.5,2202.5
2738100,440499.5,50323.0,390176.5,2847.5
2738200,440953.5,50322.0,390631.5,2393.5
2738300,440631.0,50320.0,390311.0,2716.0
2738400,440453.0,50322.0,390131.0,2894.0
2738500,440720.5,50321.0,390399.5,2626.5
2738600,441157.5,50322.0,390835.5,2189.5
2738700,441207.0,50322.0,390885.0,2140.0
2738800,441088.5,50321.0,390767.5,2258.5
2738900,440712.0,50322.0,390390.0,2635.0
2739000,441213.5,50320.0,390893.5,2133.5
2739100,441073.0,50321.0,390752.0,2274.0
2739200,441638.0,50322.0,391316.0,1709.0
2739300,441542.0,50321.0,391221.0,1805.0
2739400,441224.5,50320.0,390904.5,2122.5
2739500,441589.5,50322.0,391267.5,1757.5
2739600,441833.5,50322.0,391511.5,1513.5
2739700,441624.5,50322.0,391302.5,1722.5
2739800,441626.0,50322.0,391304.0,1721.0
2739900,441464.0,50323.0,391141.0,1883.0
2740000,441325.5,50322.0,391003.5,2021.5
2740100,441119.5,50322.0,390797.5,2227.5
2740200,440908.0,50321.0,390587.0,2439.0
2740300,441467.5,50323.0,391144.5,1879.5
2740400,441681.0,50321.0,391360.0,1666.0
2740500,442198.0,50321.0,391877.0,1149.0
2740600,442296.0,50322.0,391974.0,1051.0
2740700,442780.0,50324.0,392456.0,567.0
2740800,442306.5,50322.0,391984.5,1040.5
2740900,441902.0,50324.0,391578.0,1445.0
2741000,441083.0,50324.0,390759.0,2264.0
2741100,441643.5,50322.0,391321.5,1703.5
2741200,441942.5,50323.0,391619.5,1404.5
2741300,441957.5,50321.0,391636.5,1389.5
2741400,441541.0,50322.0,391219.0,1806.0
2741500,441606.0,50323.0,391283.0,1741.0
2741600,441374.5,50323.0,391051.5,1972.5
2741700,442056.0,50324.0,391732.0,1291.0
2741800,441560.0,50322.0,391238.0,1787.0
2741900,442305.0,50321.0,391984.0,1042.0
2742000,442949.0,50321.0,392628.0,398.0
2742100,443014.0,50322.0,392692.0,333.0
2742200,443290.0,50324.0,392966.0,57.0
2742300,443143.0,50321.0,392822.0,204.0
2742400,444251.5,50322.0,393929.5,0.0
2742500,445266.0,50321.0,394945.0,0.0
2742600,443720.0,50322.0,393398.0,1546.0
2742700,444155.5,50322.0,393833.5,1110.5
2742800,444004.5,50353.0,393651.5,1261.5
2742900,444050.0,50320.0,393730.0,1216.0
2743000,444676.5,50321.0,394355.5,589.5
2743100,444084.5,50322.0,393762.5,1181.5
2743200,443644.0,50322.0,393322.0,1622.0
2743300,443853.5,50323.0,393530.5,1412.5
2743400,442487.5,50321.0,392166.5,2778.5
2743500,442057.5,50376.0,391681.5,3208.5
2743600,441777.0,50376.0,391401.0,3489.0
2743700,442167.5,50376.0,391791.5,3098.5
2743800,442749.5,50376.0,392373.5,2516.5
2743900,441753.5,50376.0,391377.5,3512.5
2744000,440723.5,50376.0,390347.5,4542.5
2744100,441441.0,50376.0,391065.0,3825.0
2744200,441066.5,50376.0,390690.5,4199.5
2744300,440909.5,50376.0,390533.5,4356.5
2744400,440443.5,50376.0,390067.5,4822.5
2744500,440524.5,50376.0,390148.5,4741.5
2744600,440601.0,50376.0,390225.0,4665.0
2744700,442101.5,50376.0,391725.5,3164.5
2744800,442929.5,50376.0,392553.5,2336.5
2744900,442426.0,50376.0,392050.0,2840.0
2745000,442021.5,50376.0,391645.5,3244.5
2745100,441279.0,50376.0,390903.0,3987.0
2745200,441911.0,50376.0,391535.0,3355.0
2745300,442516.0,50376.0,392140.0,2750.0
2745400,442706.5,50376.0,392330.5,2559.5
2745500,442236.0,50376.0,391860.0,3030.0
2745600,442087.5,50376.0,391711.5,3178.5
2745700,442271.0,50376.0,391895.0,2995.0
2745800,442214.0,50376.0,391838.0,3052.0
2745900,441945.0,50376.0,391569.0,3321.0
2746000,442021.5,50376.0,391645.5,3244.5
2746100,441965.5,50376.0,391589.5,3300.5
2746200,441963.0,50376.0,391587.0,3303.0
2746300,441775.5,50376.0,391399.5,3490.5
2746400,441446.5,50376.0,391070.5,3819.5
2746500,441997.0,50376.0,391621.0,3269.0
2746600,442087.0,50376.0,391711.0,3179.0
2746700,442264.5,50376.0,391888.5,3001.5
2746800,442001.5,50376.0,391625.5,3264.5
2746900,442348.0,50376.0,391972.0,2918.0
2747000,442384.0,50376.0,392008.0,2882.0
2747100,442254.5,50376.0,391878.5,3011.5
2747200,441477.0,50376.0,391101.0,3789.0
2747300,441382.5,50376.0,391006.5,3883.5
2747400,442275.5,50376.0,391899.5,2990.5
2747500,443129.5,50376.0,392753.5,2136.5
2747600,443255.0,50376.0,392879.0,2011.0
2747700,443046.5,50376.0,392670.5,2219.5
2747800,443567.5,50376.0,393191.5,1698.5
2747900,444405.0,50376.0,394029.0,861.0
2748000,443757.0,50376.0,393381.0,1509.0
2748100,443079.0,50376.0,392703.0,2187.0
2748200,444272.0,50376.0,393896.0,994.0
2748300,444728.0,50376.0,394352.0,538.0
2748400,444622.0,50376.0,394246.0,644.0
