day,timestamp,GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,global_time,portfolio_price,portfolio_change
4,358800,12898.0,14303.0,9669.5,9517.0,2358800,32112.0,7112.0
4,358900,12899.0,14298.0,9654.0,9520.0,2358900,32091.0,7091.0
4,359000,12894.5,14279.0,9664.0,9519.0,2359000,32078.0,7078.0
4,359100,12892.5,14230.0,9654.5,9518.0,2359100,32018.0,7018.0
4,359200,12876.0,14157.5,9647.0,9509.0,2359200,31926.0,6926.0
4,359300,12878.5,14144.0,9640.5,9516.0,2359300,31905.0,6905.0
4,359400,12867.0,14059.0,9639.0,9513.5,2359400,31808.25,6808.25
4,359500,12865.0,14073.0,9638.0,9519.0,2359500,31816.5,6816.5
4,359600,12868.5,14067.0,9642.5,9528.0,2359600,31814.0,6814.0
4,359700,12864.0,14083.0,9646.0,9525.0,2359700,31830.5,6830.5
4,359800,12862.0,14085.5,9635.0,9529.0,2359800,31818.0,6818.0
4,359900,12872.0,14019.5,9627.0,9534.0,2359900,31751.5,6751.5
4,360000,12861.0,13968.0,9624.0,9537.5,2360000,31684.25,6684.25
4,360100,12852.0,13956.0,9632.5,9537.0,2360100,31672.0,6672.0
4,360200,12851.5,13948.0,9630.0,9536.0,2360200,31661.5,6661.5
4,360300,12846.0,13968.0,9626.5,9538.0,2360300,31671.5,6671.5
4,360400,12863.0,13942.0,9635.5,9538.0,2360400,31671.5,6671.5
4,360500,12863.5,13942.0,9630.0,9536.0,2360500,31667.5,6667.5
4,360600,12878.0,13969.5,9627.0,9541.0,2360600,31704.0,6704.0
4,360700,12865.5,13962.0,9630.5,9542.0,2360700,31687.0,6687.0
4,360800,12873.5,14007.0,9619.0,9538.0,2360800,31730.5,6730.5
4,360900,12869.0,14023.0,9623.0,9532.5,2360900,31748.75,6748.75
4,361000,12854.0,14065.5,9629.0,9530.0,2361000,31783.5,6783.5
4,361100,12854.0,14045.0,9637.0,9533.0,2361100,31769.5,6769.5
4,361200,12865.0,14054.0,9645.5,9538.0,2361200,31795.5,6795.5
4,361300,12854.5,14029.0,9650.5,9539.0,2361300,31764.5,6764.5
4,361400,12884.0,14033.0,9653.0,9539.0,2361400,31800.5,6800.5
4,361500,12889.5,14018.0,9657.0,9545.0,2361500,31792.0,6792.0
4,361600,12906.5,14060.0,9653.0,9549.0,2361600,31845.0,6845.0
4,361700,12896.5,14026.0,9648.0,9541.5,2361700,31799.75,6799.75
4,361800,12905.0,14069.5,9654.5,9537.0,2361800,31860.5,6860.5
4,361900,12915.5,14105.0,9650.0,9535.0,2361900,31903.0,6903.0
4,362000,12925.5,14090.0,9642.5,9536.5,2362000,31889.75,6889.75
4,362100,12928.0,14139.5,9646.0,9545.5,2362100,31940.75,6940.75
4,362200,12929.0,14162.0,9639.5,9535.5,2362200,31962.75,6962.75
4,362300,12919.0,14160.0,9636.5,9536.0,2362300,31947.5,6947.5
4,362400,12912.0,14171.0,9646.0,9537.0,2362400,31960.5,6960.5
4,362500,12934.0,14188.0,9651.0,9538.0,2362500,32004.0,7004.0
4,362600,12922.0,14208.0,9649.0,9534.0,2362600,32012.0,7012.0
4,362700,12930.5,14174.0,9642.0,9533.0,2362700,31980.0,6980.0
4,362800,12938.0,14190.0,9643.0,9542.0,2362800,32000.0,7000.0
4,362900,12930.0,14183.0,9640.0,9541.5,2362900,31982.25,6982.25
4,363000,12921.5,14194.0,9633.0,9546.0,2363000,31975.5,6975.5
4,363100,12918.5,14150.0,9632.5,9545.0,2363100,31928.5,6928.5
4,363200,12929.5,14190.0,9629.0,9536.5,2363200,31980.25,6980.25
4,363300,12949.0,14178.0,9627.5,9542.0,2363300,31983.5,6983.5
4,363400,12950.5,14234.0,9635.0,9545.0,2363400,32047.0,7047.0
4,363500,12928.5,14245.5,9640.0,9546.0,2363500,32041.0,7041.0
4,363600,12934.0,14263.5,9649.0,9553.0,2363600,32070.0,7070.0
4,363700,12939.5,14266.5,9653.0,9559.0,2363700,32079.5,7079.5
4,363800,12951.5,14261.5,9649.0,9546.5,2363800,32088.75,7088.75
4,363900,12922.5,14231.0,9650.0,9549.5,2363900,32028.75,7028.75
4,364000,12921.0,14247.5,9640.0,9552.5,2364000,32032.25,7032.25
4,364100,12912.0,14293.0,9638.0,9548.5,2364100,32068.75,7068.75
4,364200,12902.0,14284.0,9636.0,9550.5,2364200,32046.75,7046.75
4,364300,12916.5,14277.0,9632.5,9537.0,2364300,32057.5,7057.5
4,364400,12901.0,14313.0,9626.0,9534.0,2364400,32073.0,7073.0
4,364500,12886.0,14291.0,9626.0,9536.0,2364500,32035.0,7035.0
4,364600,12890.5,14285.0,9619.5,9534.5,2364600,32027.75,7027.75
4,364700,12878.0,14287.0,9613.0,9535.0,2364700,32010.5,7010.5
4,364800,12881.0,14307.5,9613.0,9528.0,2364800,32037.5,7037.5
4,364900,12878.0,14298.0,9615.0,9526.0,2364900,32028.0,7028.0
4,365000,12870.5,14314.0,9615.5,9520.5,2365000,32039.75,7039.75
4,365100,12874.5,14295.0,9624.0,9515.0,2365100,32036.0,7036.0
4,365200,12888.0,14278.0,9621.0,9521.0,2365200,32026.5,7026.5
4,365300,12906.0,14303.0,9618.0,9521.5,2365300,32066.25,7066.25
4,365400,12917.5,14283.5,9606.5,9534.0,2365400,32040.5,7040.5
4,365500,12932.5,14300.0,9606.0,9540.5,2365500,32068.25,7068.25
4,365600,12923.0,14251.0,9600.0,9537.0,2365600,32005.5,7005.5
4,365700,12905.0,14296.0,9591.5,9533.0,2365700,32026.0,7026.0
4,365800,12899.5,14328.0,9605.0,9532.0,2365800,32066.5,7066.5
4,365900,12887.5,14338.0,9597.0,9527.0,2365900,32059.0,7059.0
4,366000,12869.0,14311.0,9595.5,9525.0,2366000,32013.0,7013.0
4,366100,12847.0,14277.0,9596.5,9514.5,2366100,31963.25,6963.25
4,366200,12836.0,14257.0,9597.0,9525.0,2366200,31927.5,6927.5
4,366300,12848.5,14247.0,9593.0,9522.0,2366300,31927.5,6927.5
4,366400,12846.0,14213.0,9596.0,9528.0,2366400,31891.0,6891.0
4,366500,12841.5,14250.0,9600.0,9535.5,2366500,31923.75,6923.75
4,366600,12857.5,14238.0,9598.0,9536.0,2366600,31925.5,6925.5
4,366700,12876.0,14269.5,9596.0,9532.5,2366700,31975.25,6975.25
4,366800,12878.5,14299.5,9597.5,9528.0,2366800,32011.5,7011.5
4,366900,12895.5,14302.0,9594.0,9535.5,2366900,32023.75,7023.75
4,367000,12899.0,14282.0,9597.0,9538.0,2367000,32009.0,7009.0
4,367100,12887.5,14294.5,9597.5,9541.0,2367100,32009.0,7009.0
4,367200,12873.5,14274.5,9583.0,9537.0,2367200,31962.5,6962.5
4,367300,12859.0,14276.0,9587.0,9535.5,2367300,31954.25,6954.25
4,367400,12841.0,14280.0,9581.5,9531.0,2367400,31937.0,6937.0
4,367500,12844.5,14226.0,9584.5,9536.0,2367500,31887.0,6887.0
4,367600,12822.5,14262.0,9585.0,9541.0,2367600,31899.0,6899.0
4,367700,12819.0,14305.0,9590.5,9530.0,2367700,31949.5,6949.5
4,367800,12834.0,14298.0,9582.0,9524.5,2367800,31951.75,6951.75
4,367900,12811.0,14273.0,9585.0,9525.0,2367900,31906.5,6906.5
4,368000,12805.5,14289.0,9580.5,9526.0,2368000,31912.0,6912.0
4,368100,12824.0,14334.5,9589.5,9529.0,2368100,31983.5,6983.5
4,368200,12826.0,14381.0,9587.5,9536.5,2368200,32026.25,7026.25
4,368300,12808.0,14410.0,9590.0,9535.5,2368300,32040.25,7040.25
4,368400,12804.5,14418.0,9593.0,9532.0,2368400,32049.5,7049.5
4,368500,12808.5,14409.0,9589.0,9524.0,2368500,32044.5,7044.5
4,368600,12795.0,14385.0,9593.0,9524.0,2368600,32011.0,7011.0
4,368700,12799.5,14379.0,9595.5,9533.0,2368700,32007.5,7007.5
4,368800,12786.0,14392.0,9589.0,9532.5,2368800,32000.75,7000.75
4,368900,12772.0,14400.5,9590.0,9533.5,2368900,31995.75,6995.75
4,369000,12792.0,14408.5,9587.5,9531.0,2369000,32022.5,7022.5
4,369100,12795.0,14451.5,9590.0,9524.0,2369100,32074.5,7074.5
4,369200,12785.0,14478.0,9594.0,9529.0,2369200,32092.5,7092.5
4,369300,12783.0,14487.0,9585.5,9532.0,2369300,32089.5,7089.5
4,369400,12783.0,14567.5,9593.0,9528.0,2369400,32179.5,7179.5
4,369500,12783.0,14577.5,9602.0,9538.5,2369500,32193.25,7193.25
4,369600,12787.0,14596.0,9601.5,9538.0,2369600,32215.5,7215.5
4,369700,12788.5,14630.5,9602.5,9541.0,2369700,32251.0,7251.0
4,369800,12787.0,14662.0,9602.5,9530.0,2369800,32286.5,7286.5
4,369900,12780.0,14679.5,9609.0,9526.0,2369900,32305.5,7305.5
4,370000,12758.0,14683.0,9605.5,9524.0,2370000,32284.5,7284.5
4,370100,12753.5,14650.0,9602.5,9534.0,2370100,32239.0,7239.0
4,370200,12737.0,14631.5,9605.0,9539.0,2370200,32204.0,7204.0
4,370300,12738.5,14559.0,9608.0,9535.0,2370300,32138.0,7138.0
4,370400,12750.0,14598.0,9605.0,9538.5,2370400,32183.75,7183.75
4,370500,12752.0,14570.5,9612.0,9539.5,2370500,32164.75,7164.75
4,370600,12753.5,14602.5,9610.5,9537.0,2370600,32198.0,7198.0
4,370700,12751.5,14585.5,9611.5,9542.0,2370700,32177.5,7177.5
4,370800,12735.5,14505.0,9629.0,9535.0,2370800,32102.0,7102.0
4,370900,12746.0,14538.5,9627.0,9530.5,2370900,32146.25,7146.25
4,371000,12739.0,14579.5,9623.5,9536.0,2371000,32174.0,7174.0
4,371100,12728.5,14570.5,9618.5,9528.0,2371100,32153.5,7153.5
4,371200,12734.0,14575.0,9618.5,9526.0,2371200,32164.5,7164.5
4,371300,12741.0,14533.0,9621.0,9532.0,2371300,32129.0,7129.0
4,371400,12750.0,14541.5,9634.5,9534.5,2371400,32158.75,7158.75
4,371500,12724.5,14523.0,9624.5,9538.0,2371500,32103.0,7103.0
4,371600,12725.0,14520.0,9621.0,9543.5,2371600,32094.25,7094.25
4,371700,12732.0,14522.0,9631.5,9546.0,2371700,32112.5,7112.5
4,371800,12731.5,14458.0,9635.0,9549.0,2371800,32050.0,7050.0
4,371900,12742.0,14463.0,9629.5,9549.5,2371900,32059.75,7059.75
4,372000,12729.5,14472.5,9635.5,9545.0,2372000,32065.0,7065.0
4,372100,12730.5,14479.0,9640.5,9544.0,2372100,32078.0,7078.0
4,372200,12734.0,14495.0,9646.0,9538.0,2372200,32106.0,7106.0
4,372300,12732.5,14512.0,9647.0,9539.0,2372300,32122.0,7122.0
4,372400,12722.0,14529.0,9651.0,9534.0,2372400,32135.0,7135.0
4,372500,12724.0,14575.5,9651.5,9533.5,2372500,32184.25,7184.25
4,372600,12710.0,14559.5,9642.0,9530.5,2372600,32146.25,7146.25
4,372700,12733.0,14581.0,9644.5,9528.0,2372700,32194.5,7194.5
4,372800,12727.5,14595.0,9642.0,9528.5,2372800,32200.25,7200.25
4,372900,12751.0,14565.5,9644.0,9515.0,2372900,32203.0,7203.0
4,373000,12759.0,14539.5,9642.5,9515.0,2373000,32183.5,7183.5
4,373100,12740.0,14518.0,9637.0,9505.0,2373100,32142.5,7142.5
4,373200,12745.5,14470.0,9634.5,9505.0,2373200,32097.5,7097.5
4,373300,12755.0,14417.5,9627.0,9504.0,2373300,32047.5,7047.5
4,373400,12751.5,14432.0,9626.5,9501.0,2373400,32059.5,7059.5
4,373500,12771.5,14449.0,9631.0,9506.0,2373500,32098.5,7098.5
4,373600,12784.0,14465.0,9634.0,9513.0,2373600,32126.5,7126.5
4,373700,12805.0,14451.0,9641.0,9513.0,2373700,32140.5,7140.5
4,373800,12832.0,14393.0,9636.5,9513.0,2373800,32105.0,7105.0
4,373900,12835.0,14386.0,9640.5,9519.0,2373900,32102.0,7102.0
4,374000,12817.0,14427.0,9632.0,9521.0,2374000,32115.5,7115.5
4,374100,12806.0,14432.0,9624.5,9522.0,2374100,32101.5,7101.5
4,374200,12832.0,14405.5,9616.5,9518.5,2374200,32094.75,7094.75
4,374300,12817.0,14398.0,9626.0,9522.0,2374300,32080.0,7080.0
4,374400,12822.0,14438.5,9618.5,9523.5,2374400,32117.25,7117.25
4,374500,12820.5,14468.0,9614.0,9516.5,2374500,32144.25,7144.25
4,374600,12823.0,14415.0,9619.0,9520.0,2374600,32097.0,7097.0
4,374700,12828.0,14447.0,9613.0,9526.0,2374700,32125.0,7125.0
4,374800,12842.5,14462.0,9612.0,9521.0,2374800,32156.0,7156.0
4,374900,12822.0,14450.5,9607.0,9522.0,2374900,32118.5,7118.5
4,375000,12832.5,14429.0,9596.5,9526.0,2375000,32095.0,7095.0
4,375100,12835.0,14440.0,9602.5,9530.5,2375100,32112.25,7112.25
4,375200,12851.5,14434.5,9607.0,9542.0,2375200,32122.0,7122.0
4,375300,12845.5,14423.0,9605.5,9550.0,2375300,32099.0,7099.0
4,375400,12821.0,14425.5,9604.0,9543.5,2375400,32078.75,7078.75
4,375500,12820.0,14403.0,9605.0,9551.0,2375500,32052.5,7052.5
4,375600,12815.0,14397.5,9608.5,9543.0,2375600,32049.5,7049.5
4,375700,12817.0,14390.0,9607.0,9536.5,2375700,32045.75,7045.75
4,375800,12809.0,14390.0,9611.0,9541.0,2375800,32039.5,7039.5
4,375900,12801.0,14351.5,9611.5,9538.0,2375900,31995.0,6995.0
4,376000,12795.0,14397.0,9611.0,9540.0,2376000,32033.0,7033.0
4,376100,12774.0,14427.0,9614.5,9544.5,2376100,32043.25,7043.25
4,376200,12778.0,14424.0,9601.0,9542.0,2376200,32032.0,7032.0
4,376300,12775.0,14454.5,9596.5,9551.0,2376300,32050.5,7050.5
4,376400,12761.0,14442.0,9606.5,9556.0,2376400,32031.5,7031.5
4,376500,12776.5,14415.0,9609.0,9547.5,2376500,32026.75,7026.75
4,376600,12792.5,14457.5,9599.0,9543.5,2376600,32077.25,7077.25
4,376700,12769.5,14473.0,9597.5,9547.0,2376700,32066.5,7066.5
4,376800,12778.0,14411.0,9598.0,9540.0,2376800,32017.0,7017.0
4,376900,12789.0,14450.5,9593.0,9537.0,2376900,32064.0,7064.0
4,377000,12775.0,14462.0,9591.0,9532.0,2377000,32062.0,7062.0
4,377100,12765.0,14425.0,9594.0,9532.0,2377100,32018.0,7018.0
4,377200,12756.5,14435.5,9605.0,9535.5,2377200,32029.25,7029.25
4,377300,12766.5,14485.5,9595.0,9533.0,2377300,32080.5,7080.5
4,377400,12768.0,14441.0,9592.5,9533.0,2377400,32035.0,7035.0
4,377500,12749.0,14425.0,9586.0,9538.0,2377500,31991.0,6991.0
4,377600,12743.0,14452.5,9577.0,9542.0,2377600,32001.5,7001.5
4,377700,12734.0,14445.0,9575.0,9550.0,2377700,31979.0,6979.0
4,377800,12724.0,14449.0,9580.0,9554.0,2377800,31976.0,6976.0
4,377900,12722.5,14399.0,9573.0,9558.0,2377900,31915.5,6915.5
4,378000,12730.0,14346.5,9573.5,9568.0,2378000,31866.0,6866.0
4,378100,12738.5,14345.0,9573.0,9574.0,2378100,31869.5,6869.5
4,378200,12739.5,14333.0,9575.5,9572.0,2378200,31862.0,6862.0
4,378300,12742.0,14348.0,9573.0,9573.0,2378300,31876.5,6876.5
4,378400,12742.5,14349.0,9567.5,9566.0,2378400,31876.0,6876.0
4,378500,12740.0,14350.0,9566.5,9565.5,2378500,31873.75,6873.75
4,378600,12742.0,14395.0,9564.0,9568.0,2378600,31917.0,6917.0
4,378700,12733.5,14431.0,9564.5,9558.0,2378700,31950.0,6950.0
4,378800,12722.5,14430.5,9560.0,9553.0,2378800,31936.5,6936.5
4,378900,12717.0,14441.0,9566.0,9559.5,2378900,31944.25,6944.25
4,379000,12700.5,14382.5,9556.0,9554.0,2379000,31862.0,6862.0
4,379100,12707.0,14413.5,9570.0,9559.0,2379100,31911.0,6911.0
4,379200,12716.0,14428.0,9565.5,9549.0,2379200,31935.0,6935.0
4,379300,12717.0,14408.5,9569.0,9534.0,2379300,31927.5,6927.5
4,379400,12717.0,14398.5,9567.0,9529.0,2379400,31918.0,6918.0
4,379500,12708.0,14418.0,9562.0,9528.0,2379500,31924.0,6924.0
4,379600,12704.0,14469.5,9564.0,9529.0,2379600,31973.0,6973.0
4,379700,12707.5,14511.5,9576.0,9532.0,2379700,32029.0,7029.0
4,379800,12704.0,14478.0,9580.0,9530.0,2379800,31997.0,6997.0
4,379900,12671.0,14529.5,9581.0,9520.0,2379900,32021.5,7021.5
4,380000,12657.5,14566.5,9577.0,9522.5,2380000,32039.75,7039.75
4,380100,12664.0,14563.0,9565.0,9520.0,2380100,32032.0,7032.0
4,380200,12650.5,14575.0,9560.5,9526.0,2380200,32023.0,7023.0
4,380300,12647.0,14569.0,9556.0,9527.0,2380300,32008.5,7008.5
4,380400,12650.0,14640.5,9553.0,9530.0,2380400,32078.5,7078.5
4,380500,12636.0,14664.0,9550.0,9530.5,2380500,32084.75,7084.75
4,380600,12636.0,14710.5,9563.0,9534.5,2380600,32142.25,7142.25
4,380700,12640.0,14708.5,9563.0,9534.5,2380700,32144.25,7144.25
4,380800,12637.0,14716.0,9570.5,9536.0,2380800,32155.5,7155.5
4,380900,12657.0,14753.5,9560.0,9543.0,2380900,32199.0,7199.0
4,381000,12685.0,14723.0,9564.0,9543.0,2381000,32200.5,7200.5
4,381100,12682.5,14746.5,9584.5,9542.0,2381100,32242.5,7242.5
4,381200,12681.0,14726.0,9577.5,9541.0,2381200,32214.0,7214.0
4,381300,12700.0,14737.0,9580.5,9543.5,2381300,32245.75,7245.75
4,381400,12681.0,14750.5,9574.0,9547.0,2381400,32232.0,7232.0
4,381500,12680.0,14764.5,9576.0,9551.0,2381500,32245.0,7245.0
4,381600,12662.0,14766.5,9580.0,9550.0,2381600,32233.5,7233.5
4,381700,12662.0,14771.5,9580.5,9548.0,2381700,32240.0,7240.0
4,381800,12687.0,14804.0,9582.5,9549.0,2381800,32299.0,7299.0
4,381900,12670.0,14826.0,9583.0,9560.5,2381900,32298.75,7298.75
4,382000,12663.0,14793.5,9583.0,9561.0,2382000,32259.0,7259.0
4,382100,12658.0,14752.0,9582.5,9557.0,2382100,32214.0,7214.0
4,382200,12654.5,14744.5,9579.0,9550.0,2382200,32203.0,7203.0
4,382300,12652.0,14671.0,9583.0,9556.0,2382300,32128.0,7128.0
4,382400,12641.0,14694.5,9576.0,9556.0,2382400,32133.5,7133.5
4,382500,12625.0,14720.5,9566.5,9558.0,2382500,32133.0,7133.0
4,382600,12649.0,14718.0,9570.0,9556.0,2382600,32159.0,7159.0
4,382700,12647.0,14702.0,9564.5,9551.0,2382700,32138.0,7138.0
4,382800,12643.0,14725.5,9580.0,9547.0,2382800,32175.0,7175.0
4,382900,12633.0,14714.0,9589.0,9546.0,2382900,32163.0,7163.0
4,383000,12617.0,14755.5,9591.5,9546.0,2383000,32191.0,7191.0
4,383100,12608.0,14742.5,9591.5,9544.0,2383100,32170.0,7170.0
4,383200,12610.0,14782.5,9591.5,9550.0,2383200,32209.0,7209.0
4,383300,12606.0,14800.5,9589.5,9549.0,2383300,32221.5,7221.5
4,383400,12596.0,14807.5,9582.0,9546.0,2383400,32212.5,7212.5
4,383500,12601.0,14790.5,9588.0,9543.0,2383500,32208.0,7208.0
4,383600,12597.0,14789.5,9600.5,9546.0,2383600,32214.0,7214.0
4,383700,12573.0,14790.5,9591.0,9544.0,2383700,32182.5,7182.5
4,383800,12554.0,14723.5,9582.0,9540.5,2383800,32089.25,7089.25
4,383900,12532.0,14668.0,9583.0,9541.0,2383900,32012.5,7012.5
4,384000,12527.0,14649.0,9581.5,9532.0,2384000,31991.5,6991.5
4,384100,12555.0,14650.5,9588.5,9532.0,2384100,32028.0,7028.0
4,384200,12545.0,14658.0,9589.0,9531.0,2384200,32026.5,7026.5
4,384300,12541.0,14653.5,9583.0,9527.0,2384300,32014.0,7014.0
4,384400,12560.0,14644.5,9597.5,9518.0,2384400,32043.0,7043.0
4,384500,12559.5,14626.5,9593.0,9525.5,2384500,32016.25,7016.25
4,384600,12549.0,14577.0,9580.5,9514.0,2384600,31949.5,6949.5
4,384700,12550.0,14624.5,9580.0,9519.0,2384700,31995.0,6995.0
4,384800,12559.0,14666.5,9576.0,9519.0,2384800,32042.0,7042.0
4,384900,12585.0,14692.5,9594.5,9520.0,2384900,32112.0,7112.0
4,385000,12576.0,14723.5,9597.0,9516.0,2385000,32138.5,7138.5
4,385100,12586.0,14802.0,9601.5,9516.0,2385100,32231.5,7231.5
4,385200,12569.0,14796.5,9605.0,9520.5,2385200,32210.25,7210.25
4,385300,12567.0,14795.5,9590.0,9516.5,2385300,32194.25,7194.25
4,385400,12570.0,14786.5,9583.0,9519.0,2385400,32180.0,7180.0
4,385500,12559.0,14740.5,9581.0,9520.0,2385500,32120.5,7120.5
4,385600,12586.0,14788.5,9580.0,9520.0,2385600,32194.5,7194.5
4,385700,12595.0,14765.5,9582.0,9518.5,2385700,32183.25,7183.25
4,385800,12604.0,14836.5,9579.0,9516.0,2385800,32261.5,7261.5
4,385900,12593.0,14832.5,9583.5,9519.0,2385900,32249.5,7249.5
4,386000,12611.0,14827.0,9582.0,9520.0,2386000,32260.0,7260.0
4,386100,12603.0,14801.5,9581.0,9521.0,2386100,32225.0,7225.0
4,386200,12596.0,14781.5,9590.5,9530.5,2386200,32202.75,7202.75
4,386300,12599.0,14770.5,9588.0,9531.0,2386300,32192.0,7192.0
4,386400,12602.0,14838.5,9577.5,9523.5,2386400,32256.25,7256.25
4,386500,12595.0,14784.0,9569.0,9522.5,2386500,32186.75,7186.75
4,386600,12572.0,14737.5,9559.5,9522.0,2386600,32108.0,7108.0
4,386700,12579.0,14720.5,9568.0,9526.0,2386700,32104.5,7104.5
4,386800,12582.0,14724.0,9577.5,9517.5,2386800,32124.75,7124.75
4,386900,12577.0,14719.5,9566.0,9513.0,2386900,32106.0,7106.0
4,387000,12582.0,14692.0,9559.0,9511.0,2387000,32077.5,7077.5
4,387100,12576.0,14694.0,9561.0,9517.0,2387100,32072.5,7072.5
4,387200,12567.0,14735.5,9560.0,9506.5,2387200,32109.25,7109.25
4,387300,12567.0,14732.0,9557.0,9507.5,2387300,32102.25,7102.25
4,387400,12548.0,14719.0,9561.0,9501.0,2387400,32077.5,7077.5
4,387500,12550.0,14770.0,9564.5,9500.5,2387500,32134.25,7134.25
4,387600,12550.0,14796.5,9550.0,9488.0,2387600,32152.5,7152.5
4,387700,12539.0,14815.5,9550.5,9490.0,2387700,32160.0,7160.0
4,387800,12544.0,14775.5,9551.0,9493.0,2387800,32124.0,7124.0
4,387900,12546.0,14842.5,9553.0,9484.5,2387900,32199.25,7199.25
4,388000,12545.0,14908.5,9553.0,9487.0,2388000,32263.0,7263.0
4,388100,12540.0,14932.5,9558.0,9489.5,2388100,32285.75,7285.75
4,388200,12536.0,14931.5,9562.0,9487.0,2388200,32286.0,7286.0
4,388300,12541.0,14879.5,9558.0,9494.0,2388300,32231.5,7231.5
4,388400,12558.5,14863.5,9556.0,9491.0,2388400,32232.5,7232.5
4,388500,12563.5,14866.5,9554.0,9491.0,2388500,32238.5,7238.5
4,388600,12581.0,14831.5,9550.5,9485.0,2388600,32220.5,7220.5
4,388700,12619.0,14818.5,9553.0,9485.0,2388700,32248.0,7248.0
4,388800,12644.0,14819.0,9554.0,9487.0,2388800,32273.5,7273.5
4,388900,12668.0,14786.5,9551.5,9479.0,2388900,32266.5,7266.5
4,389000,12673.5,14786.5,9555.5,9499.0,2389000,32266.0,7266.0
4,389100,12671.5,14791.5,9556.5,9500.0,2389100,32269.5,7269.5
4,389200,12696.0,14807.0,9558.0,9497.0,2389200,32312.5,7312.5
4,389300,12696.0,14758.5,9557.5,9494.0,2389300,32265.0,7265.0
4,389400,12680.0,14741.5,9561.0,9492.0,2389400,32236.5,7236.5
4,389500,12678.0,14778.5,9560.0,9494.0,2389500,32269.5,7269.5
4,389600,12648.0,14734.0,9551.0,9487.0,2389600,32189.5,7189.5
4,389700,12681.0,14765.0,9550.0,9482.0,2389700,32255.0,7255.0
4,389800,12693.0,14759.5,9551.5,9485.0,2389800,32261.5,7261.5
4,389900,12683.0,14779.0,9561.0,9481.0,2389900,32282.5,7282.5
4,390000,12663.0,14734.5,9563.0,9482.0,2390000,32219.5,7219.5
4,390100,12670.0,14734.0,9567.5,9480.0,2390100,32231.5,7231.5
4,390200,12680.0,14727.5,9569.0,9475.0,2390200,32239.0,7239.0
4,390300,12705.5,14720.5,9567.0,9475.0,2390300,32255.5,7255.5
4,390400,12719.0,14667.0,9559.0,9474.5,2390400,32207.75,7207.75
4,390500,12722.5,14681.0,9555.0,9484.0,2390500,32216.5,7216.5
4,390600,12738.0,14646.0,9556.0,9478.0,2390600,32201.0,7201.0
4,390700,12725.0,14635.5,9552.0,9485.0,2390700,32170.0,7170.0
4,390800,12730.0,14623.0,9546.0,9489.0,2390800,32154.5,7154.5
4,390900,12711.0,14596.0,9555.0,9492.0,2390900,32116.0,7116.0
4,391000,12721.0,14633.0,9550.0,9500.0,2391000,32154.0,7154.0
4,391100,12698.5,14700.5,9539.5,9497.0,2391100,32190.0,7190.0
4,391200,12712.0,14737.5,9535.5,9506.0,2391200,32232.0,7232.0
4,391300,12699.0,14699.5,9538.5,9509.0,2391300,32182.5,7182.5
4,391400,12702.0,14771.0,9545.0,9510.0,2391400,32263.0,7263.0
4,391500,12706.0,14729.5,9532.5,9508.5,2391500,32213.75,7213.75
4,391600,12699.0,14706.5,9529.0,9512.0,2391600,32178.5,7178.5
4,391700,12703.5,14703.5,9535.0,9518.0,2391700,32183.0,7183.0
4,391800,12703.0,14757.0,9543.0,9520.0,2391800,32243.0,7243.0
4,391900,12716.0,14756.0,9547.0,9520.5,2391900,32258.75,7258.75
4,392000,12720.0,14796.0,9544.5,9516.0,2392000,32302.5,7302.5
4,392100,12724.0,14769.5,9538.0,9513.0,2392100,32275.0,7275.0
4,392200,12719.5,14784.5,9528.0,9510.0,2392200,32277.0,7277.0
4,392300,12726.0,14829.5,9522.0,9505.0,2392300,32325.0,7325.0
4,392400,12713.0,14856.0,9522.0,9503.5,2392400,32339.25,7339.25
4,392500,12728.5,14880.5,9517.0,9504.0,2392500,32374.0,7374.0
4,392600,12730.0,14943.5,9519.5,9502.5,2392600,32441.75,7441.75
4,392700,12722.0,14891.5,9525.0,9500.5,2392700,32388.25,7388.25
4,392800,12740.0,14935.5,9532.0,9499.0,2392800,32458.0,7458.0
4,392900,12744.5,14997.5,9533.0,9498.5,2392900,32525.75,7525.75
4,393000,12736.5,14997.5,9531.0,9495.0,2393000,32517.5,7517.5
4,393100,12729.0,14952.5,9523.0,9491.5,2393100,32458.75,7458.75
4,393200,12750.5,14994.5,9526.0,9492.0,2393200,32525.0,7525.0
4,393300,12764.0,15014.5,9522.0,9491.5,2393300,32554.75,7554.75
4,393400,12746.0,15008.5,9519.0,9495.0,2393400,32526.0,7526.0
4,393500,12761.0,15024.5,9516.0,9495.0,2393500,32554.0,7554.0
4,393600,12739.5,15037.5,9511.0,9495.0,2393600,32540.5,7540.5
4,393700,12737.5,15053.0,9507.0,9498.0,2393700,32548.5,7548.5
4,393800,12742.0,15092.5,9506.0,9494.0,2393800,32593.5,7593.5
4,393900,12748.0,15156.5,9510.0,9496.0,2393900,32666.5,7666.5
4,394000,12764.5,15147.5,9512.0,9503.0,2394000,32672.5,7672.5
4,394100,12774.0,15117.0,9509.0,9502.0,2394100,32649.0,7649.0
4,394200,12755.0,15122.5,9516.0,9499.5,2394200,32643.75,7643.75
4,394300,12767.5,15192.5,9511.0,9491.5,2394300,32725.25,7725.25
